Idx,Note,Name,Id_Rssd,Parent,Loc,Type,Tier,label,lat,lng
66,,"USB CAPITAL RESOURCES, INC.",3691306,2,MINNEAPOLIS MN,Domestic Entity Other,3,"Minneapolis, MN, USA",44.977753,-93.2650108
67,,"MPAYY, INC.",3717608,2,CHICAGO IL,Domestic Entity Other,3,"Chicago, IL, USA",41.8781136,-87.6297982
68,,"POMONA FINANCIAL SERVICES, INC.",3866216,2,RANCHO CUCAMONGA CA,Domestic Entity Other,3,"Rancho Cucamonga, CA, USA",34.1063989,-117.5931084
69,,DSL SERVICE COMPANY,3866225,2,NEWPORT BEACH CA,Domestic Entity Other,3,"Newport Beach, CA, USA",33.6189101,-117.9289469
70,,"PLAZA TOWERS HOLDINGS, LLC",4013482,2,MINNEAPOLIS MN,Domestic Entity Other,3,"Minneapolis, MN, USA",44.977753,-93.2650108
71,,"FAIRFIELD FINANCIAL GROUP, INC.",4059873,2,HOUSTON TX,Domestic Entity Other,3,"Houston, TX, USA",29.7604267,-95.3698028
72,,"PARK BANK INITIATIVES, INC.",4059930,2,CHICAGO IL,Domestic Entity Other,3,"Chicago, IL, USA",41.8781136,-87.6297982
73,,"PULLMAN TRANSFORMATION, INC.",4108034,2,CHICAGO IL,Domestic Entity Other,3,"Chicago, IL, USA",41.8781136,-87.6297982
74,,"PULLMAN PARK DEVELOPMENT, LLC",4319401,73,CHICAGO IL,Domestic Entity Other,4,"Chicago, IL, USA",41.8781136,-87.6297982
75,,"RED SKY RISK SERVICES, LLC",4176846,2,MINNEAPOLIS MN,Domestic Entity Other,3,"Minneapolis, MN, USA",44.977753,-93.2650108
76,,"GALAXY FUNDING, INC.",4255479,2,MINNEAPOLIS MN,Domestic Entity Other,3,"Minneapolis, MN, USA",44.977753,-93.2650108
77,,SCFD LLC,4413297,2,MINNEAPOLIS MN,Domestic Entity Other,3,"Minneapolis, MN, USA",44.977753,-93.2650108
78,,"EARLY WARNING SERVICES, LLC",4464392,2,SCOTTSDALE AZ,Domestic Entity Other,3,"Scottsdale, AZ, USA",33.4941704,-111.9260519
79,,"CLEARXCHANGE, LLC",4279831,78,SAN FRANCISCO CA,Data Processing Servicer,4,"San Francisco, CA, USA",37.7749295,-122.4194155
80,,"AUTHENTIFY, INC.",5042818,78,CHICAGO IL,Domestic Entity Other,4,"Chicago, IL, USA",41.8781136,-87.6297982
81,,"AUTHENTIFY PATENT CO, LLC",5042827,80,REDMOND WA,Domestic Entity Other,5,"Redmond, WA, USA",47.6739881,-122.121512
82,,"FSV PAYMENT SYSTEMS, INC.",4467423,2,JACKSONVILL E FL,Domestic Entity Other,3,"Jacksonville, FL, USA",30.3321838,-81.655651
83,,"SCDA, LLC",4727510,2,BOSTON MA,Domestic Entity Other,3,"Boston, MA, USA",42.3600825,-71.0588801
84,,"SCBD, LLC",4860350,2,BOSTON MA,Domestic Entity Other,3,"Boston, MA, USA",42.3600825,-71.0588801
85,,"QUASAR DISTRIBUTORS, LLC",2949989,1,MILWAUKEE WI,Securities Broker/Dealer,2,"Milwaukee, WI, USA",43.0389025,-87.9064736
86,,MIDWEST INDEMNITY INC.,3156038,1,BURLINGTON VT,Domestic Entity Other,2,"Burlington, VT, USA",44.4758825,-73.212072
87,,U.S. BANCORP COMMUNITY INVESTMENT CORPORATION,3435087,1,MINNEAPOLIS MN,Domestic Entity Other,2,"Minneapolis, MN, USA",44.977753,-93.2650108
88,,USB CAPITAL IX,3440933,1,MINNEAPOLIS MN,Domestic Entity Other,2,"Minneapolis, MN, USA",44.977753,-93.2650108
89,,FIXED INCOME CLIENT SOLUTIONS LLC,4310060,1,CHARLOTTE NC,Domestic Entity Other,2,"Charlotte, NC, USA",35.2270869,-80.8431267
90,,"MIAMI VALLEY INSURANCE COMPANY, THE",1070279,1,PHOENIX AZ,Domestic Entity Other,2,"Phoenix, AZ, USA",33.4483771,-112.0740373
91,,"U.S. BANCORP INSURANCE SERVICES, LLC",1086935,1,MILWAUKEE WI,Domestic Entity Other,2,"Milwaukee, WI, USA",43.0389025,-87.9064736
92,,"U.S. BANCORP INSURANCE SERVICES OF MONTANA, INC.",1120736,91,BILLINGS MT,Domestic Entity Other,3,"Billings, MT, USA",45.7832856,-108.5006904
93,,TARQUAD CORPORATION,1093689,1,SAINT LOUIS MO,Domestic Entity Other,2,"St. Louis, MO, USA",38.6270025,-90.1994042
94,,MISSISSIPPI VALLEY COMPANY,1118470,1,PHOENIX AZ,Domestic Entity Other,2,"Phoenix, AZ, USA",33.4483771,-112.0740373
95,,"U.S. BANCORP INVESTMENTS, INC.",1661480,1,SAINT PAUL MN,Securities Broker/Dealer,2,"St Paul, MN, USA",44.9537029,-93.0899578
96,,"U.S. BANCORP INSURANCE AND INVESTMENTS, INC.",2277477,95,MINNEAPOLIS MN,Domestic Entity Other,3,"Minneapolis, MN, USA",44.977753,-93.2650108
97,,"U.S. BANK TRUST COMPANY, NATIONAL ASSOCIATION",2567123,1,PORTLAND OR,Non-deposit Trust Company - Member,2,"Portland, OR, USA",45.5230622,-122.6764816
98,,FIRSTAR CAPITAL CORPORATION,2593896,1,CINCINNATI OH,Domestic Entity Other,2,"Cincinnati, OH, USA",39.1031182,-84.5120196
99,,"FIRSTAR DEVELOPMENT, LLC",3167221,98,SAINT LOUIS MO,Domestic Entity Other,3,"St. Louis, MO, USA",38.6270025,-90.1994042
100,,"P.I.B., INC.",2846387,1,MINNEAPOLIS MN,Domestic Entity Other,2,"Minneapolis, MN, USA",44.977753,-93.2650108
