Idx,Note,Name,Id_Rssd,Parent,Loc,Type,Tier,label,lat,lng
15,,"CARDIFF PROPERTIES, L.P., A UTAH LIMITED PARTNERSHIP",3961933,4,SALT LAKE CITY UT,Domestic Entity Other,5,"Salt Lake City, UT, USA",40.7607793,-111.8910474
16,,"TLC ASSOCIATES, LLC",3961942,4,VERNAL UT,Domestic Entity Other,5,"Vernal, UT 84078, USA",40.4555157,-109.5287479
17,,"BP-UT 2, LLC",3961951,4,MURRAY UT,Domestic Entity Other,5,"Murray, UT, USA",40.6668916,-111.8879909
18,,"VALLEY HORIZONS, LLC",3961960,4,SALT LAKE CITY UT,Domestic Entity Other,5,"Salt Lake City, UT, USA",40.7607793,-111.8910474
19,,"VIDA SERENA APARTMENTS, LLC",3961979,4,TUCSON AZ,Domestic Entity Other,5,"Tucson, AZ, USA",32.2217429,-110.926479
20,,"COTTONWOOD GROVE, LLC",4191429,4,FARMINGTON UT,Domestic Entity Other,5,"Farmington, UT, USA",40.9804999,-111.8874392
21,,"VERNAL GARDENS APARTMENTS, LLC",4235891,4,LOGAN UT,Domestic Entity Other,5,"Logan, UT, USA",41.7369803,-111.8338359
22,,"COTTONWOOD GROVE II, LLC",4313333,4,FARMINGTON UT,Domestic Entity Other,5,"Farmington, UT, USA",40.9804999,-111.8874392
23,,"WEST MINOR STREET ASSOCIATES, LLC",4313342,4,CARSON CITY NV,Domestic Entity Other,5,"Carson City, NV, USA",39.1637984,-119.7674034
24,,"CINEMA COURT, LLC",4318598,4,MOAB UT,Domestic Entity Other,5,"Moab, UT 84532, USA",38.5733155,-109.5498395
25,+,"SPRINGS AT LOGAN RIVER IV, LLC, THE",4423719,4,FARMINGTON UT,Domestic Entity Other,5,"Farmington, UT, USA",40.9804999,-111.8874392
26,,"AZALEA GARDENS ESTATE, LP",4980614,4,LUMBERTON MS,Domestic Entity Other,5,"Lumberton, MS 39455, USA",31.0012942,-89.452287
27,,"BOULDER COMMUNITIES, LLLP",4980650,4,BOULDER CO,Domestic Entity Other,5,"Boulder, CO, USA",40.0149856,-105.2705456
28,,"EAGLE VIEW TOWNHOMES, LLC",4980669,4,RICHFIELD UT,Domestic Entity Other,5,"Richfield, UT 84701, USA",38.7724673,-112.0840943
29,,"FSL ST. MONICA VILLAS, LP",4980678,4,COTTONWOO D AZ,Domestic Entity Other,5,"Cottonwood, AZ, USA",34.7391876,-112.0098791
30,,"BUFFALO COURT, LP",4980708,4,HAVRE MT,Domestic Entity Other,5,"Havre, MT 59501, USA",48.549999,-109.6840887
31,,"CANYON CROSSING AT RIVERWALK, LLC",4980717,4,MIDVALE UT,Domestic Entity Other,5,"Midvale, UT, USA",40.6110589,-111.8999353
32,,"MADISON GARDENS/PHOENIX, LP",4980735,4,PHOENIX AZ,Domestic Entity Other,5,"Phoenix, AZ, USA",33.4483771,-112.0740373
33,,"PATHFINDER TRF THREE, LLC",4980744,4,APACHE JUNCTION AZ,Domestic Entity Other,5,"Apache Junction, AZ, USA",33.4150485,-111.5495777
34,,"SWAYO HOUSING ASSOCIATES, LP",4980762,4,JACKSON MS,Domestic Entity Other,5,"Jackson, MS, USA",32.2987573,-90.1848103
35,,"TERRAZA DEL SOL APARTMENTS, LLC",4980780,4,DENVER CO,Domestic Entity Other,5,"Denver, CO, USA",39.7392358,-104.990251
36,,"9TH EAST LOFTS, LLC",4980801,4,SALT LAKE CITY UT,Domestic Entity Other,5,"Salt Lake City, UT, USA",40.7607793,-111.8910474
37,,"SUNRIDGE FALLON ASSOCIATES, LLC",4980865,4,FALLON NV,Domestic Entity Other,5,"Fallon, NV 89406, USA",39.4748693,-118.7770407
38,,"RICHER PLACE APARTMENTS, L.L.C.",4980883,4,PARK CITY UT,Domestic Entity Other,5,"Park City, UT, USA",40.6460622,-111.4979729
39,,"SANDERSON VILLAGE HOMES, LP",4980892,4,GULFPORT MS,Domestic Entity Other,5,"Gulfport, MS, USA",30.3674198,-89.0928155
40,,VERNAL GARDENS APARTMENTS II LLC,4980931,4,VERNAL UT,Domestic Entity Other,5,"Vernal, UT 84078, USA",40.4555157,-109.5287479
41,,"ST. FRANCIS HOUSING PARTNERS, LLC",4980977,4,PROVO UT,Domestic Entity Other,5,"Provo, UT, USA",40.2338438,-111.6585337
42,,"WEST MINOR STREET ASSOCIATES II, LLC",4981004,4,WINNEMUCCA NV,Domestic Entity Other,5,"Winnemucca, NV 89445, USA",40.9729584,-117.7356849
43,,"RIVER ROCK RESIDENCES, LP",4981059,4,HELENA MT,Domestic Entity Other,5,"Helena, MT, USA",46.5883707,-112.0245054
44,,"WASATCH VENTURE FUND II, L.L.C.",3945250,3,SALT LAKE CITY UT,Domestic Entity Other,4,"Salt Lake City, UT, USA",40.7607793,-111.8910474
45,,AMERICAN EXPRESS RECEIVABLES FINANCING CORPORATION III LLC,3945876,3,SALT LAKE CITY UT,Domestic Entity Other,4,"Salt Lake City, UT, USA",40.7607793,-111.8910474
46,,U.S.A. INSTITUTIONAL TAX CREDIT FUND XX-G L.P.,3945951,3,GREENWICH CT,Domestic Entity Other,4,"Greenwich, CT, USA",41.0262417,-73.6281964
47,,"AMBERLY PROPERTIES II, LLC",3952799,46,OGDEN UT,Domestic Entity Other,5,"Ogden, UT, USA",41.223,-111.9738304
48,,"AMBERLY PROPERTIES, LLC",3952829,46,SALT LAKE CITY UT,Domestic Entity Other,5,"Salt Lake City, UT, USA",40.7607793,-111.8910474
49,+,CENTENNIAL PARK LAS VEGAS LLC,4743145,46,NORTH LAS VEGAS NV,Domestic Entity Other,5,"North Las Vegas, NV, USA",36.1988592,-115.1175013
50,+,ESCALANTE PARK II LLC,4759922,46,SALT LAKE CITY UT,Domestic Entity Other,5,"Salt Lake City, UT, USA",40.7607793,-111.8910474
51,+,"SPRINGVILLE SENIORS ON MAIN, LLC",4771867,46,SPRINGVILLE UT,Domestic Entity Other,5,"Springville, UT, USA",40.1652335,-111.6107526
52,,"CROWN AT BRYCE MEADOWS, LLC",3946417,3,SAINT GEORGE UT,Domestic Entity Other,4,"St George, UT, USA",37.0965278,-113.5684164
53,,"CROWN AT SUMMIT MOUNTAIN, LLC",3946538,3,PARK CITY UT,Domestic Entity Other,4,"Park City, UT, USA",40.6460622,-111.4979729
54,,"FAMILY SUPPORT CENTER CROWN, LLC",3946574,3,MIDVALE UT,Domestic Entity Other,4,"Midvale, UT, USA",40.6110589,-111.8999353
55,,"CROWN AT RIM HILL, LLC",3946604,3,MOAB UT,Domestic Entity Other,4,"Moab, UT 84532, USA",38.5733155,-109.5498395
56,,"CROWN AT BEAVER CITY, LLC",3946798,3,BEAVER UT,Domestic Entity Other,4,"Beaver, UT 84713, USA",38.2769149,-112.6410518
57,,"CROWN AT TREMONTON VILLAGE, LLC",3946819,3,LOGAN UT,Domestic Entity Other,4,"Logan, UT, USA",41.7369803,-111.8338359
58,,"TOOELE CROWN II, LLC",3949294,3,TOOELE UT,Domestic Entity Other,4,"Tooele, UT 84074, USA",40.5307776,-112.29828
59,,"CASTLE DALE CROWN, LLC",3949306,3,CASTLE DALE UT,Domestic Entity Other,4,"Castle Dale, UT, USA",39.212192,-111.019613
60,,"GREEN RIVER CROWN III, LLC",3949315,3,CASTLE DALE UT,Domestic Entity Other,4,"Castle Dale, UT, USA",39.212192,-111.019613
61,,"MOUNTAIN VIEW CROWN, LLC",3949324,3,RICHFIELD UT,Domestic Entity Other,4,"Richfield, UT 84701, USA",38.7724673,-112.0840943
62,,"WEST VALLEY CROWN, LLC",3949388,3,SALT LAKE CITY UT,Domestic Entity Other,4,"Salt Lake City, UT, USA",40.7607793,-111.8910474
63,,"GREEN RIVER CROWN I, LLC",3949762,3,CASTLE DALE UT,Domestic Entity Other,4,"Castle Dale, UT, USA",39.212192,-111.019613
64,,DELAWARE EQUITY FUND FOR HOUSING LIMITED PARTNERSHIP I,3949801,3,COLUMBIA MD,Domestic Entity Other,4,"Columbia, MD, USA",39.2037144,-76.8610462
65,,"BEAR RIVER CROWN, LLC",3949968,3,LOGAN UT,Domestic Entity Other,4,"Logan, UT, USA",41.7369803,-111.8338359
66,,"UINTAH BASIN CROWN II, LLC",3950281,3,VERNAL UT,Domestic Entity Other,4,"Vernal, UT 84078, USA",40.4555157,-109.5287479
67,,CROWN AT STONEY POINT LLC,3950414,3,SAINT GEORGE UT,Domestic Entity Other,4,"St George, UT, USA",37.0965278,-113.5684164
68,,"UTFC FUND II, LLC",3952735,3,SALT LAKE CITY UT,Domestic Entity Other,4,"Salt Lake City, UT, USA",40.7607793,-111.8910474
69,,CROWN AT WHEELER PARK LLC,4101277,3,HEBER UT,Domestic Entity Other,4,"Heber City, UT 84032, USA",40.5070087,-111.4133234
70,,CROWN AT DELTA LLC,4101286,3,SEVIER UT,Domestic Entity Other,4,"Sevier County, UT, USA",38.7333524,-111.6660725
71,,CROWN AT BEAVER III LLC,4101295,3,BEAVER UT,Domestic Entity Other,4,"Beaver, UT 84713, USA",38.2769149,-112.6410518
72,,"CROWN AT SPRING MEADOWS, LLC",4150341,3,LOGAN UT,Domestic Entity Other,4,"Logan, UT, USA",41.7369803,-111.8338359
73,,"CROWN AT POCO ACRES, LLC",4150350,3,LOGAN UT,Domestic Entity Other,4,"Logan, UT, USA",41.7369803,-111.8338359
74,,"CROWN AT NICHOLS LANDING, LLC",4150369,3,CEDAR CITY UT,Domestic Entity Other,4,"Cedar City, UT, USA",37.6774769,-113.0618931
75,,USB NMTC FUND 2010-4 LLC,4235574,3,ST. LOUIS MO,Domestic Entity Other,4,"St. Louis, MO, USA",38.6270025,-90.1994042
76,,"CROWN AT BRIDGE CROSSING, LLC",4262383,3,LOGAN UT,Domestic Entity Other,4,"Logan, UT, USA",41.7369803,-111.8338359
77,,"CROWN AT MONROE, LLC",4313315,3,RICHFIELD UT,Domestic Entity Other,4,"Richfield, UT 84701, USA",38.7724673,-112.0840943
78,,USB NMTC FUND 2011-5 LLC,4365800,3,ST. LOUIS MO,Domestic Entity Other,4,"St. Louis, MO, USA",38.6270025,-90.1994042
79,,U.S.A. INSTITUTIONAL TAX CREDIT FUND LXXXVII L.P.,4379085,3,GREENWICH CT,Domestic Entity Other,4,"Greenwich, CT, USA",41.0262417,-73.6281964
80,+,U.S.A. INSTITUTIONAL TAX CREDIT FUND LXXXVIII L.P.,4498258,3,GREENWICH CT,Domestic Entity Other,4,"Greenwich, CT, USA",41.0262417,-73.6281964
81,,USB NMTC FUND 2012-1 LLC,4498306,3,ST. LOUIS MO,Domestic Entity Other,4,"St. Louis, MO, USA",38.6270025,-90.1994042
82,+,"NATIONAL CORPORATE TAX CREDIT FUND VIII, LLC",4842310,3,CENTENNIAL CO,Domestic Entity Other,4,"Centennial, CO, USA",39.5807452,-104.8771726
83,,"CROWN AT MILFORD, LLC",4896470,3,BEAVER UT,Domestic Entity Other,4,"Beaver, UT 84713, USA",38.2769149,-112.6410518
84,,U.S.A. INSTITUTIONAL TAX CREDIT FUND CIV L.P.,4947073,3,GREENWICH CT,Domestic Entity Other,4,"Greenwich, CT, USA",41.0262417,-73.6281964
85,,"POST FALLS PACIFIC ASSOCIATES, LP",4947121,84,POST FALLS ID,Domestic Entity Other,5,"Post Falls, ID 83854, USA",47.7179578,-116.9515856
86,,"PATHWAYS VILLAGE, LLC",4947130,84,GRAND JUNCTION CO,Domestic Entity Other,5,"Grand Junction, CO, USA",39.0638705,-108.5506486
87,,"STATION SQUARE APARTMENTS, LLC",4962106,84,ROY UT,Domestic Entity Other,5,"Roy, UT, USA",41.1616108,-112.0263313
88,,JEANELL DRIVE ASSOCIATES LLC,5013395,84,CARSON CITY NV,Domestic Entity Other,5,"Carson City, NV, USA",39.1637984,-119.7674034
89,,SOUTHWOOD ASSOCIATES LLC,5013407,84,CARSON CITY NV,Domestic Entity Other,5,"Carson City, NV, USA",39.1637984,-119.7674034
90,,"KINSALE PLACE, AN IDAHO LIMITED PARTNERSHIP",5034680,84,BOISE ID,Domestic Entity Other,5,"Boise, ID, USA",43.6187102,-116.2146068
91,,"BOHDI SALT LAKE CITY, LP",5081415,84,SALT LAKE CITY UT,Domestic Entity Other,5,"Salt Lake City, UT, USA",40.7607793,-111.8910474
92,,"WASHINGTON MERIDIAN APARTMENTS, LLC",5081424,84,MERIDIAN ID,Domestic Entity Other,5,"Meridian, ID, USA",43.6121087,-116.3915131
93,,ORCHARD VALLEY LIMITED PARTNERSHIP,5082083,84,EMMETT ID,Domestic Entity Other,5,"Emmett, ID 83617, USA",43.8734978,-116.4993012
94,,"CROWN AT FOWLER, LLC",4980856,3,OGDEN UT,Domestic Entity Other,4,"Ogden, UT, USA",41.223,-111.9738304
95,,RED STONE - FUND 46 LIMITED PARTNERSHIP,4980874,3,WILMINGTON DE,Domestic Entity Other,4,"Wilmington, DE, USA",39.7390721,-75.5397878
96,,"GROVE AT RIVERSIDE APARTMENTS, THE",4982467,95,CALDWELL ID,Domestic Entity Other,5,"Caldwell, ID, USA",43.6629384,-116.6873596
97,,"CROWN AT DESERT WIND, LLC",4980913,3,MOAB UT,Domestic Entity Other,4,"Moab, UT 84532, USA",38.5733155,-109.5498395
98,,"CROWN AT TUSHAR MOUNTAIN, LLC",4980922,3,BEAVER UT,Domestic Entity Other,4,"Beaver, UT 84713, USA",38.2769149,-112.6410518
99,,"CROWN AT KINGS PEAK, LLC",4980968,3,ROOSEVELT UT,Domestic Entity Other,4,"Roosevelt, UT 84066, USA",40.299403,-109.9887605
100,,"FRANKLIN HEIGHTS CROWN, LLC",4980995,3,PROVO UT,Domestic Entity Other,4,"Provo, UT, USA",40.2338438,-111.6585337
101,,"CROWN AT RIVER BLUFFS, LLC",4981022,3,PARK CITY UT,Domestic Entity Other,4,"Park City, UT, USA",40.6460622,-111.4979729
102,,"CROWN AT SASHA, LLC",5014048,3,TOOELE UT,Domestic Entity Other,4,"Tooele, UT 84074, USA",40.5307776,-112.29828
103,,"CROWN AT CLARK COVE, LLC",5014057,3,TOOELE UT,Domestic Entity Other,4,"Tooele, UT 84074, USA",40.5307776,-112.29828
104,,"CROWN AT COTTONWOOD CREEK, LLC",5037458,3,ROOSEVELT UT,Domestic Entity Other,4,"Roosevelt, UT 84066, USA",40.299403,-109.9887605
105,,"CROWN AT WATTERSON, LLC",5041017,3,OGDEN UT,Domestic Entity Other,4,"Ogden, UT, USA",41.223,-111.9738304
106,,"AMERIAN EXPRESS - UTAH EQUITY FUND II, LLLP",5044241,3,COLUMBIA MD,Domestic Entity Other,4,"Columbia, MD, USA",39.2037144,-76.8610462
107,,"OPG STEAMBOAT SPRINGS PARTNERS, LLC",5044401,106,STEAMBOAT SPRINGS CO,Domestic Entity Other,5,"Steamboat Springs, CO 80487, USA",40.4849769,-106.8317158
108,,ALTO PARTNERS LLLP,5044410,106,WESTMINSTE R CO,Domestic Entity Other,5,"Westminster, CO, USA",39.8366528,-105.0372046
109,,"VERANDA HOLDINGS, LP",5046834,106,DRAPER UT,Domestic Entity Other,5,"Draper, UT, USA",40.5246711,-111.8638226
110,,NORTHERN GARDENS/PHOENIX LP,5046852,106,PHOENIX AZ,Domestic Entity Other,5,"Phoenix, AZ, USA",33.4483771,-112.0740373
111,,AMERICAN EXPRESS CREDIT CORPORATION,1440603,2,NEW YORK NY,Domestic Entity Other,3,"New York, NY, USA",40.7127837,-74.0059413
112,,AMERICAN EXPRESS OVERSEAS CREDIT CORPORATION LIMITED,3935448,111,JERSEY CHANNEL ISLANDS,International Nonbank Sub of Domestic Entities,4,Jersey,49.214439,-2.13125
113,,AEOCC MANAGEMENT COMPANY LIMITED,3945915,112,JERSEY CHANNEL ISLANDS,International Nonbank Sub of Domestic Entities,5,Jersey,49.214439,-2.13125
114,,AMERICAN EXPRESS FUNDING (LUXEMBOURG) S.A.R.L,3949409,112,LUXEMBOURG LUXEMBOUR G,International Nonbank Sub of Domestic Entities,5,"Luxembourg City, Luxembourg",49.611621,6.1319346
115,,AMERICAN EXPRESS OVERSEAS CREDIT CORPORATION N.V.,3950094,112,CURACAO NETHERLAN DS ANTILLES,International Nonbank Sub of Domestic Entities,5,Curaçao,12.16957,-68.99002
116,,AE HUNGARY HOLDINGS LIMITED LIABILITY COMPANY,3950106,115,BUDAPEST HUNGARY,International Nonbank Sub of Domestic Entities,6,"Budapest, Hungary",47.497912,19.040235
117,,AMERICAN EXPRESS CANADA FINANCE LIMITED,3950124,116,VANCOUVER CANADA,International Nonbank Sub of Domestic Entities,7,"Vancouver, BC, Canada",49.2827291,-123.1207375
118,,AMERICAN EXPRESS JERSEY FINANCE LIMITED,4270481,117,JERSEY CHANNEL ISLANDS,International Nonbank Sub of Domestic Entities,8,Jersey,49.214439,-2.13125
119,,AMERICAN EXPRESS CANADA CREDIT CORPORATION,3950197,116,TORONTO CANADA,International Nonbank Sub of Domestic Entities,7,"Toronto, ON, Canada",43.653226,-79.3831843
120,,AEOCC FUNDING AUSTRALIA LIMITED,4853923,112,JERSEY CHANNEL ISLANDS,International Nonbank Sub of Domestic Entities,5,Jersey,49.214439,-2.13125
121,,"AMERICAN EXPRESS CREDIT MEXICO, LLC",3946369,111,NEW YORK NY,Domestic Entity Other,4,"New York, NY, USA",40.7127837,-74.0059413
122,,FIDEICOMISO EMPRESARIAL AMEX,3946387,121,MEXICO CITY MEXICO,International Nonbank Sub of Domestic Entities,5,"Mexico City, CDMX, Mexico",19.4326077,-99.133208
123,,CREDCO RECEIVABLES CORP.,3951859,111,NEW YORK NY,Domestic Entity Other,4,"New York, NY, USA",40.7127837,-74.0059413
124,,AMERICAN EXPRESS LUXEMBOURG S.A.R.L.,4602701,111,LUXEMBOURG LUXEMBOUR G,International Nonbank Sub of Domestic Entities,4,"Luxembourg City, Luxembourg",49.611621,6.1319346
125,,"AMERICAN EXPRESS BANK, FSB",2966306,2,SALT LAKE CITY UT,Federal Savings Bank,3,"Salt Lake City, UT, USA",40.7607793,-111.8910474
126,,USB NMTC FUND 2011-5 LLC,4365800,125,ST. LOUIS MO,Domestic Entity Other,4,"St. Louis, MO, USA",38.6270025,-90.1994042
127,,U.S.A. INSTITUTIONAL TAX CREDIT FUND LXXXVII L.P.,4379085,125,GREENWICH CT,Domestic Entity Other,4,"Greenwich, CT, USA",41.0262417,-73.6281964
128,+,U.S.A. INSTITUTIONAL TAX CREDIT FUND LXXXVIII L.P.,4498258,125,GREENWICH CT,Domestic Entity Other,4,"Greenwich, CT, USA",41.0262417,-73.6281964
129,,USB NMTC FUND 2012-1 LLC,4498306,125,ST. LOUIS MO,Domestic Entity Other,4,"St. Louis, MO, USA",38.6270025,-90.1994042
130,,U.S.A. INSTITUTIONAL TAX CREDIT FUND CIV-A L.P.,4962049,125,GREENWICH CT,Domestic Entity Other,4,"Greenwich, CT, USA",41.0262417,-73.6281964
131,,"RIVERSTONE SILVER, LLC",4962085,130,COEUR D'ALENE ID,Domestic Entity Other,5,"Coeur d'Alene, ID, USA",47.6776832,-116.7804664
132,,SELTICE SENIORS LLC,4962094,130,COEUR D'ALENE ID,Domestic Entity Other,5,"Coeur d'Alene, ID, USA",47.6776832,-116.7804664
133,,"REMINGTON PARK II TOOELE, LLC",5081394,130,TOOELE UT,Domestic Entity Other,5,"Tooele, UT 84074, USA",40.5307776,-112.29828
134,,POINTE APARTMENTS LLC,5081406,130,POST FALLS ID,Domestic Entity Other,5,"Post Falls, ID 83854, USA",47.7179578,-116.9515856
135,,"AMERICAN EXPRESS WEST EQUITY FUND II, LLLP",5044250,125,COLUMBIA MD,Domestic Entity Other,4,"Columbia, MD, USA",39.2037144,-76.8610462
136,,"STATION AT MIDVALE II, LLC",5044269,135,MIDVALE UT,Domestic Entity Other,5,"Midvale, UT, USA",40.6110589,-111.8999353
137,,CRISMAN APARTMENTS LLC,5044278,135,LONGMONT CO,Domestic Entity Other,5,"Longmont, CO, USA",40.1672068,-105.1019275
138,,SANDERSON APARTMENTS LLLP,5044296,135,DENVER CO,Domestic Entity Other,5,"Denver, CO, USA",39.7392358,-104.990251
139,,"EEE SUPPORTIVE I, LLC",5044317,135,TUCSON AZ,Domestic Entity Other,5,"Tucson, AZ, USA",32.2217429,-110.926479
140,,MOON VALLEY APARTMENTS LP,5046843,135,STAR ID,Domestic Entity Other,5,"Star, ID 83669, USA",43.6921071,-116.4934631
141,,"VALOR ON EIGHTH, LLC",5063804,135,TEMPE AZ,Domestic Entity Other,5,"Tempe, AZ, USA",33.4255104,-111.9400054
142,,"ARTESIAN SPRINGS III, LLC",5075553,135,MILLCREEK TOWNSHIP UT,Domestic Entity Other,5,"Big Cottonwood Regional Park, 4300 South 1300 East, Millcreek, UT 84117, USA",40.6718933,-111.8483893
143,,"PLEASANT VIEW HOLDINGS III, LLC",5083950,135,PLEASANT VIEW UT,Domestic Entity Other,5,"Pleasant View, UT, USA",41.3182755,-111.9921649
144,,RAYMOND JAMES HOUSING OPPORTUNITIES FUND 32 L.L.C.,5044326,125,ST. PETERSBURG FL,Domestic Entity Other,4,"St. Petersburg, FL, USA",27.7518284,-82.6267345
145,,BOULDER PINES 2 L.L.C.,5044335,144,LAS VEGAS NV,Domestic Entity Other,5,"Las Vegas, NV, USA",36.1699412,-115.1398296
146,,"501 NORTH LAMB 2, LP",5083969,144,LAS VEGAS NV,Domestic Entity Other,5,"Las Vegas, NV, USA",36.1699412,-115.1398296
147,,AMERICAN EXPRESS WEST EQUITY FUND LIMITED PARTNERSHIP,3945335,125,COLUMBIA MD,Domestic Entity Other,4,"Columbia, MD, USA",39.2037144,-76.8610462
148,,"NUESTRA SENORA, L.P.",3961670,147,GUADALUPE AZ,Domestic Entity Other,5,"Guadalupe, AZ, USA",33.3708798,-111.9629216
149,,"GRANTSVILLE APARTMENTS, L.P.",3970896,147,TOOELE UT,Domestic Entity Other,5,"Tooele, UT 84074, USA",40.5307776,-112.29828
150,,MAESER SCHOOL PARTNERS LLC,3970908,147,PROVO UT,Domestic Entity Other,5,"Provo, UT, USA",40.2338438,-111.6585337
151,,"LA VISTA APARTMENTS OF NOGALES, LLC",3978212,147,PAYSON AZ,Domestic Entity Other,5,"Payson, AZ 85541, USA",34.2308684,-111.3251355
152,,"OLD MILL AT STANSBURY II, LLC",3978230,147,FARMINGTON UT,Domestic Entity Other,5,"Farmington, UT, USA",40.9804999,-111.8874392
153,,"CARSON SOUTHGATE ENTERPRISE, LLC",3978315,147,CARSON CITY NV,Domestic Entity Other,5,"Carson City, NV, USA",39.1637984,-119.7674034
154,,"STONE RIDGE TOWNHOMES II, LLC",3978324,147,ST. GEORGE UT,Domestic Entity Other,5,"St George, UT, USA",37.0965278,-113.5684164
155,,"SUNRISE METRO, LLC",3978342,147,SALT LAKE CITY UT,Domestic Entity Other,5,"Salt Lake City, UT, USA",40.7607793,-111.8910474
156,,"SPRINGS PROPERTIES, LLC",3978351,147,BOUNTIFUL UT,Domestic Entity Other,5,"Bountiful, UT 84010, USA",40.8893895,-111.880771
157,,"SPRINGS AT LOGAN RIVER, LLC, THE",3978360,147,FARMINGTON UT,Domestic Entity Other,5,"Farmington, UT, USA",40.9804999,-111.8874392
158,,"FSL YUMA SENIOR TERRACES, LP",3978379,147,AVONDALE AZ,Domestic Entity Other,5,"Avondale, AZ, USA",33.4355977,-112.3496021
159,,"JSA II, LLC",3978388,147,SALT LAKE CITY UT,Domestic Entity Other,5,"Salt Lake City, UT, USA",40.7607793,-111.8910474
160,,TAYLOR SPRINGS LLC,3980701,147,SALT LAKE CITY UT,Domestic Entity Other,5,"Salt Lake City, UT, USA",40.7607793,-111.8910474
161,,OAKWOOD VILLAGE III/FLAGSTAFF LP,4175755,147,PHOENIX AZ,Domestic Entity Other,5,"Phoenix, AZ, USA",33.4483771,-112.0740373
162,,OAK HAVEN APARTMENTS LP,4234362,147,WAVELAND MS,Domestic Entity Other,5,"Waveland, MS, USA",30.2868632,-89.3761587
163,,CLARK COVE COTTAGES L.P.,4234380,147,TOOELE UT,Domestic Entity Other,5,"Tooele, UT 84074, USA",40.5307776,-112.29828
164,,"GCHP-MLK, LLC",4313285,147,NEW ORLEANS LA,Domestic Entity Other,5,"New Orleans, LA, USA",29.9510658,-90.0715323
165,,"GRAYSON APARTMENTS, LLC",4361099,147,ST. GEORGE UT,Domestic Entity Other,5,"St George, UT, USA",37.0965278,-113.5684164
166,,"GRACEHILL, LLC",4438030,147,BOISE ID,Domestic Entity Other,5,"Boise, ID, USA",43.6187102,-116.2146068
167,,"MUNSTER HOUSING ASSOCIATES, LP",4980584,147,BATESVILLE MS,Domestic Entity Other,5,"Batesville, MS 38606, USA",34.3114982,-89.9442567
168,,"BOWMAN SENIOR RESIDENCES, LLC",4980605,147,NOGALES AZ,Domestic Entity Other,5,"Nogales, AZ 85621, USA",31.3403775,-110.9342532
169,,CEDAR CREST/FLAGSTAFF LP,4980623,147,FLAGSTAFF AZ,Domestic Entity Other,5,"Flagstaff, AZ, USA",35.1982836,-111.651302
170,,"CROOKED RIVER APARTMENTS, LLC",4980632,147,MADRAS OR,Domestic Entity Other,5,"Madras, OR 97741, USA",44.6334544,-121.1294872
171,,CSG REDEVELOPMENT PARTNERS LLLP,4980641,147,DENVER CO,Domestic Entity Other,5,"Denver, CO, USA",39.7392358,-104.990251
172,,"HIGH COUNTRY/FLAGSTAFF, LP",4980687,147,FLAGSTAFF AZ,Domestic Entity Other,5,"Flagstaff, AZ, USA",35.1982836,-111.651302
