Idx,Note,Name,Id_Rssd,Parent,Loc,Type,Tier,label,lat,lng
36,,UPHAMS CORNER LIMITED PARTNERSHIP,4901927,21,BOSTON MA,Domestic Entity Other,6,"Boston, MA, USA",42.3600825,-71.0588801
37,,CEDARS OF CHILI LLC,4901936,21,BOSTON MA,Domestic Entity Other,6,"Boston, MA, USA",42.3600825,-71.0588801
38,,"TEMPE HOUSING, LLC",4901954,21,DUBLIN OH,Domestic Entity Other,6,"Dublin, OH, USA",40.0992294,-83.1140771
39,,"DOWNTOWN MOTOR LODGE, LLC",4925307,21,TUSCON AZ,Domestic Entity Other,6,"Tucson, AZ, USA",32.2217429,-110.926479
40,,"JOE MORETTI PHASE TWO, LLC",4925316,21,MIAMI FL,Domestic Entity Other,6,"Miami, FL, USA",25.7616798,-80.1917902
41,,"WINSTON-SALEM ABBINGTON GARDENS, LLC",4925325,21,ATLANTA GA,Domestic Entity Other,6,"Atlanta, GA, USA",33.7489954,-84.3879824
42,,"MERCY HOUSING CALIFORNIA 57, A CALIFORNIA LIMITED PARTNERSHIP",4925334,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
43,,"DUBLIN FAMILY, L.P.",4925343,21,HAYWARD CA,Domestic Entity Other,6,"Hayward, CA, USA",37.6688205,-122.0807964
44,,ICVN AGE UNRESTRICTED LLC,4925352,21,BOSTON MA,Domestic Entity Other,6,"Boston, MA, USA",42.3600825,-71.0588801
45,,INDIAN TRAILS APARTMENTS LLC,4925361,21,BOSTON MA,Domestic Entity Other,6,"Boston, MA, USA",42.3600825,-71.0588801
46,,MIDTOWN PLAZA APARTMENTS LIMITED PARTNERSHIP,4925370,21,BOSTON MA,Domestic Entity Other,6,"Boston, MA, USA",42.3600825,-71.0588801
47,,EBH-NH HUFFMEISTER LP,4925389,21,HEMPSTEAD TX,Domestic Entity Other,6,"Hempstead, TX 77445, USA",30.0974405,-96.0782918
48,,HARBOR PLACE AT MERRIMACK LLC,4925398,21,BOSTON MA,Domestic Entity Other,6,"Boston, MA, USA",42.3600825,-71.0588801
49,,"ATANDO APARTMENTS, LLC",4933731,21,CHARLOTTE NC,Domestic Entity Other,6,"Charlotte, NC, USA",35.2270869,-80.8431267
50,,"25 SANCHEZ HOUSING ASSOCIATES, L.P.",4933740,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
51,,"255 WOODSIDE HOUSING ASSOCIATES, L.P.",4933759,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
52,,"345 ARGUELLO, L.P.",4933768,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
53,,"462 DUBOCE HOUSING ASSOCIATES, L.P.",4933777,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
54,,"491 31ST AVE, L.P.",4933807,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
55,,"1880 PINE, L.P.",4933816,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
56,,"BAY STREET, L.P.",4933825,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
57,,"HOLLY COURTS HOUSING ASSOCIATES, L.P.",4933834,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
58,,HUNTERS POINT EAST WEST LP,4933843,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
59,,"666 ELLIS, L.P.",4933861,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
60,,"PACIFIC AVENUE, L.P.",4933870,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
61,,"1209 ROSE, LLC",4933889,21,BALTIMORE MD,Domestic Entity Other,6,"Baltimore, MD, USA",39.2903848,-76.6121893
62,,"430 TURK ASSOCIATES, L.P.",4933898,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
63,,"939 & 951 EDDY ASSOCIATES, L.P.",4933900,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
64,,"BOAUSBLIHTC FUND 2015-7, LLC",4933919,21,ST. LOUIS MO,Domestic Entity Other,6,"St. Louis, MO, USA",38.6270025,-90.1994042
65,,"ROBERT PITTS HOUSING PARTNERS, L.P.",4933928,21,IRVINE CA,Domestic Entity Other,6,"Irvine, CA, USA",33.6839473,-117.7946942
66,,RTH RESTORATION HOUSING LIMITED PARTNERSHIP,4947671,21,BOSTON MA,Domestic Entity Other,6,"Boston, MA, USA",42.3600825,-71.0588801
67,,"MMA CAPITAL TC FUND I, LLC",4947680,21,WILMINGTON DE,Domestic Entity Other,6,"Wilmington, DE, USA",39.7390721,-75.5397878
68,,"BRINKLEY HILL ASSOCIATES, LLC",4947699,21,ROCHESTER NY,Domestic Entity Other,6,"Rochester, NY, USA",43.16103,-77.6109219
69,,"VERANDAS OF PUNTA GORDA II, THE LLLP",4962610,21,BUFFALO NY,Domestic Entity Other,6,"Buffalo, NY, USA",42.8864468,-78.8783689
70,,"GUNDRY HILL, L.P.",4962629,21,LOS ANGELES CA,Domestic Entity Other,6,"Los Angeles, CA, USA",34.0522342,-118.2436849
71,,"NORTHWEST PROPERTIES V, LTD.",4973474,21,MIAMI FL,Domestic Entity Other,6,"Miami, FL, USA",25.7616798,-80.1917902
72,,"TERRACE AT WALNUT CREEK, LTD., THE",4986371,21,AUSTIN TX,Domestic Entity Other,6,"Austin, TX, USA",30.267153,-97.7430608
73,,BANC OF AMERICA COMMUNITY HOUSING INVESTMENT FUND IX LP,4986380,21,CHICAGO IL,Domestic Entity Other,6,"Chicago, IL, USA",41.8781136,-87.6297982
74,,"CARLTON VIEWS I, LLC",4986399,21,RICHMOND VA,Domestic Entity Other,6,"Richmond, VA, USA",37.5407246,-77.4360481
75,,MCKINNEY DENTON APARTMENTS LTD.,4996361,21,DENTON TX,Domestic Entity Other,6,"Denton, TX, USA",33.2148412,-97.1330683
76,,BRIGHTON POINTE II LP,4996370,21,RALEIGH NC,Domestic Entity Other,6,"Raleigh, NC, USA",35.7795897,-78.6381787
77,,U.S.A. INSTITUTIONAL TAX CREDIT FUND CIX L.P.,4996389,21,GREENWICH CT,Domestic Entity Other,6,"Greenwich, CT, USA",41.0262417,-73.6281964
78,,SHOE SHOP LIMITED PARTNERSHIP,4996400,21,EAST BOSTON MA,Domestic Entity Other,6,"East Boston, Boston, MA, USA",42.3702137,-71.0388601
79,,189 BROADWAY LIMITED PARTNERSHIP,5009259,21,CHELSEA MA,Domestic Entity Other,6,"Chelsea, MA 02150, USA",42.3917638,-71.0328284
80,,RAYMOND JAMES HOUSING OPPORTUNITIES FUND 40 L.L.C.,5009268,21,ST. PETERSBURG FL,Domestic Entity Other,6,"St. Petersburg, FL, USA",27.7518284,-82.6267345
81,,EBH-NH BRITTMOORE LP,5009277,21,HOUSTON TX,Domestic Entity Other,6,"Houston, TX, USA",29.7604267,-95.3698028
82,,ADDEN REDEVELOPMENT LLC,5013742,21,BOSTON MA,Domestic Entity Other,6,"Boston, MA, USA",42.3600825,-71.0588801
83,,COLUMBIA HILLS EAST LIMITED PARTNERSHIP,5013751,21,ARLINGTON VA,Domestic Entity Other,6,"Arlington County, VA, USA",38.8816208,-77.0909809
84,,COLUMBIA HILLS WEST LIMITED PARTNERSHIP,5013760,21,ARLINGTON VA,Domestic Entity Other,6,"Arlington County, VA, USA",38.8816208,-77.0909809
85,,"BOAUSBLIHTC FUND 2016-1, LLC",5013779,21,ST. LOUIS MO,Domestic Entity Other,6,"St. Louis, MO, USA",38.6270025,-90.1994042
86,,VAN SINDEREN PLAZA LLC,5013788,21,PELHAM NY,Domestic Entity Other,6,"Village of Pelham, NY, USA",40.9098215,-73.8079111
87,,SACL FARMERS LLC,5013797,21,ELMSFORD NY,Domestic Entity Other,6,"Elmsford, NY, USA",41.0550969,-73.8201337
88,,"ALLEN STREET RESIDENTIAL, LLC",5036219,21,CHARLOTTE NC,Domestic Entity Other,6,"Charlotte, NC, USA",35.2270869,-80.8431267
89,,"CORNING PLACE MASTER TENANT, LLC",5036228,21,VALLEY VIEW OH,Domestic Entity Other,6,"Valley View, OH 44125, USA",41.3878312,-81.6045685
90,,APOLLO DYE II ASSOCIATES LLC,5036237,21,KINGSTON PA,Domestic Entity Other,6,"Kingston, PA 18704, USA",41.2617481,-75.8968635
91,,"BANC OF AMERICA HOUSING FUND XI LIMITED PARTNERSHIP, LLLP, THE",5044689,21,COLUMBIA MD,Domestic Entity Other,6,"Columbia, MD, USA",39.2037144,-76.8610462
92,,"GREENRIDGE ASSOCIATES, L.P.",5044698,21,WOONSOCKE T RI,Domestic Entity Other,6,"Woonsocket, RI 02895, USA",42.0028761,-71.5147839
93,,LUDLOW MILL HOUSING LIMITED PARTNERSHIP,5049189,21,BOSTON MA,Domestic Entity Other,6,"Boston, MA, USA",42.3600825,-71.0588801
94,,"MISSION DOLORES HOUSING ASSOCIATES, L.P.",5066654,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
95,,"ALEMANY HOUSING ASSOCIATES, L.P.",5066663,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
96,,"3850 18TH STREET HOUSING ASSOCIATES, L.P.",5066672,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
97,,"WESTBROOK HOUSING PARTNERS, L.P.",5066681,21,IRVINE CA,Domestic Entity Other,6,"Irvine, CA, USA",33.6839473,-117.7946942
98,,"1750 MCALLISTER, L.P.",5066690,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
99,,"2698 CALIFORNIA, L.P.",5066702,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
100,,"1760 BUSH, L.P.",5066711,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
101,,"JFK TOWER, L.P.",5066720,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
102,,"RP ASSOCIATES, L.P.",5066739,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
103,,"CLEMENTINA TOWERS ASSOCIATES, L.P.",5066748,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
104,,PARK 215 LIMITED PARTNERSHIP,5078581,21,STAMFORD CT,Domestic Entity Other,6,"Stamford, CT, USA",41.0534302,-73.5387341
105,,GM MARYLAND LLC,5078590,21,CLEVELAND OH,Domestic Entity Other,6,"Cleveland, OH, USA",41.49932,-81.6943605
106,,HUDSON HOUSING TAX CREDIT FUND LXXIV LP,5078602,21,NEW YORK NY,Domestic Entity Other,6,"New York, NY, USA",40.7127837,-74.0059413
107,,BOSTON OVERSEAS FINANCIAL CORPORATION,591900,21,NEW YORK NY,Edge Corporation - Investment,6,"New York, NY, USA",40.7127837,-74.0059413
108,,"EAGLE CORPORATION, THE",1180020,107,BOSTON MA,Domestic Entity Other,7,"Boston, MA, USA",42.3600825,-71.0588801
109,+,"BOSTON OVERSEAS FINANCIAL CORPORATION, S.A.",1965188,108,BUENOS AIRES ARGENTINA,International Nonbank Sub of Domestic Entities,8,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",-34.6036844,-58.3815591
110,,"BOSTON OVERSEAS FINANCIAL CORPORATION, S.A.",1965188,107,BUENOS AIRES ARGENTINA,International Nonbank Sub of Domestic Entities,7,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",-34.6036844,-58.3815591
111,,ASESORES COMERCIALES S.A.,2184351,110,BUENOS AIRES ARGENTINA,International Nonbank Sub of Domestic Entities,8,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",-34.6036844,-58.3815591
112,,ASESORES COMERCIALES S.A.,2184351,107,BUENOS AIRES ARGENTINA,International Nonbank Sub of Domestic Entities,7,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",-34.6036844,-58.3815591
113,,BANKAMERICA INTERNATIONAL FINANCIAL CORPORATION,783871,21,SAN FRANCISCO CA,Edge Corporation - Investment,6,"San Francisco, CA, USA",37.7749295,-122.4194155
114,,BANC OF AMERICA SECURITIES ASIA LIMITED,1173264,113,HONG KONG HONG KONG,International Nonbank Sub of Domestic Entities,7,Hong Kong,22.396428,114.109497
115,,BANKAMERICA NOMINEES LIMITED,1174935,113,LONDON ENGLAND,International Nonbank Sub of Domestic Entities,7,"London, UK",51.5073509,-0.1277583
116,,CONTINENTAL FINANZIARIA S.P.A.,1178755,113,MILAN ITALY,Finance Company,7,"Milan, Italy",45.4654219,9.1859243
117,,BA AUSTRALIA LIMITED,1184877,113,SYDNEY AUSTRALIA,International Nonbank Sub of Domestic Entities,7,"Sydney NSW, Australia",-33.8688197,151.2092955
118,,APPOLD PROPERTY MANAGEMENT LIMITED,1185566,113,LONDON ENGLAND,International Nonbank Sub of Domestic Entities,7,"London, UK",51.5073509,-0.1277583
119,,"BANC OF AMERICA FSC HOLDINGS, INC.",2138626,113,SAN FRANCISCO CA,Domestic Entity Other,7,"San Francisco, CA, USA",37.7749295,-122.4194155
120,,BAL GLOBAL FINANCE (UK) LIMITED,2654573,119,LONDON ENGLAND,Finance Company,8,"London, UK",51.5073509,-0.1277583
121,,BAL GLOBAL FINANCE (DEUTSCHLAND) GMBH,2795056,120,DUSSELDORF GERMANY,International Nonbank Sub of Domestic Entities,9,"Düsseldorf, Germany",51.2277411,6.7734556
122,,BACAN CAPITAL TRUST,2799522,119,WILMINGTON DE,Domestic Entity Other,8,"Wilmington, DE, USA",39.7390721,-75.5397878
123,,STOREY ASSET MANAGEMENT COMPANY,2894771,119,RENO NV,Domestic Entity Other,8,"Reno, NV, USA",39.5296329,-119.8138027
124,,CARSON ASSET MANAGEMENT COMPANY,2966744,119,RENO NV,Domestic Entity Other,8,"Reno, NV, USA",39.5296329,-119.8138027
125,,BAL GLOBAL FINANCE CANADA CORPORATION,2992510,119,TORONTO CANADA,International Nonbank Sub of Domestic Entities,8,"Toronto, ON, Canada",43.653226,-79.3831843
126,,"BANC OF AMERICA LEASING IRELAND CO., LIMITED",3551174,119,DUBLIN IRELAND,International Nonbank Sub of Domestic Entities,8,"Dublin, Ireland",53.3498053,-6.2603097
127,,BALI FUNDING LUXEMBOURG LIMITED,3586756,126,BERTRANGE LUXEMBOUR G,International Nonbank Sub of Domestic Entities,9,"Bertrange, Luxembourg",49.6082663,6.0510573
128,,BALI AUSTRALIA LEASING PTY LIMITED,4263483,126,SYDNEY AUSTRALIA,International Nonbank Sub of Domestic Entities,9,"Sydney NSW, Australia",-33.8688197,151.2092955
129,,BANK OF AMERICA SINGAPORE LIMITED,2175667,113,SINGAPORE SINGAPORE,International Nonbank Sub of Domestic Entities,7,Singapore,1.352083,103.819836
130,,BANK OF AMERICA MALAYSIA BERHAD,2288129,113,KUALA LUMPUR MALAYSIA,International Bank of U.S. Depository - Edge or Trust Co.,7,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.139003,101.686855
131,,"BANK OF AMERICA MEXICO, S.A., INSTITUCION DE BANCA MULTIPLE",2337362,113,MEXICO CITY MEXICO,International Bank of U.S. Depository - Edge or Trust Co.,7,"Mexico City, CDMX, Mexico",19.4326077,-99.133208
132,,N.B. (BAHAMAS) LTD.,2683500,113,"NASSAU BAHAMAS, THE",Finance Company,7,"Nassau, The Bahamas",25.0479835,-77.355413
133,,LBC LIMITED,2683519,132,"NASSAU BAHAMAS, THE",International Nonbank Sub of Domestic Entities,8,"Nassau, The Bahamas",25.0479835,-77.355413
134,,BA ELECTRONIC DATA PROCESSING (GUANGZHOU) LTD.,3226034,113,"GUANGZHOU CHINA, PEOPLES REPUBLIC OF",Data Processing Servicer,7,"Guangzhou, Guangdong, China",23.12911,113.264385
135,,FDS FINANCIAL DATA SERVICES LIMITED,3880566,113,DUBLIN IRELAND,International Nonbank Sub of Domestic Entities,7,"Dublin, Ireland",53.3498053,-6.2603097
136,,BANK OF AMERICA BRASIL LTDA.,3898673,113,SAO PAULO BRAZIL,International Nonbank Sub of Domestic Entities,7,"São Paulo, State of São Paulo, Brazil",-23.5505199,-46.6333094
137,,MERRILL LYNCH GLOBAL SERVICES PTE. LTD.,3909337,113,SINGAPORE SINGAPORE,International Nonbank Sub of Domestic Entities,7,Singapore,1.352083,103.819836
138,,FIA UK FUNDING LIMITED,4460134,113,CHESTER UNITED KINGDOM,International Nonbank Sub of Domestic Entities,7,"Chester, UK",53.193392,-2.893075
139,,FIA JERSEY HOLDINGS LIMITED,4460376,138,CHESTER UNITED KINGDOM,International Nonbank Sub of Domestic Entities,8,"Chester, UK",53.193392,-2.893075
140,,MBNA LIMITED,2123444,139,CHESTER ENGLAND,International Nonbank Sub of Domestic Entities,9,"Chester, UK",53.193392,-2.893075
141,,MBNA DIRECT LIMITED,2273581,140,CHESTER ENGLAND,International Nonbank Sub of Domestic Entities,10,"Chester, UK",53.193392,-2.893075
142,,PANELDELUXE COMPANY LIMITED,2571429,140,CHESTER ENGLAND,International Nonbank Sub of Domestic Entities,10,"Chester, UK",53.193392,-2.893075
143,,MAINSEARCH COMPANY LIMITED,2652056,140,CHESTER ENGLAND,International Nonbank Sub of Domestic Entities,10,"Chester, UK",53.193392,-2.893075
144,+,MBNA INDIAN SERVICES PRIVATE LIMITED,3283493,143,BANGALORE INDIA,International Nonbank Sub of Domestic Entities,11,"Bengaluru, Karnataka, India",12.9715987,77.5945627
145,,MBNA EUROPE HOLDINGS LIMITED,3157370,140,CHESTER ENGLAND,International Nonbank Sub of Domestic Entities,10,"Chester, UK",53.193392,-2.893075
146,,MBNA EUROPE FINANCE LIMITED,3157389,145,CHESTER ENGLAND,International Nonbank Sub of Domestic Entities,11,"Chester, UK",53.193392,-2.893075
147,,MBNA RECEIVABLES LIMITED,3157400,145,CHESTER ENGLAND,International Nonbank Sub of Domestic Entities,11,"Chester, UK",53.193392,-2.893075
148,,MBNA R & L S.A.R.L.,3157361,147,KIRSCHBERG LUXEMBOUR G,International Nonbank Sub of Domestic Entities,12,"Kirchberg, Luxembourg City, Luxembourg",49.6278694,6.153422
149,,MBNA GLOBAL SERVICES LIMITED,3283484,140,CHESTER ENGLAND,International Nonbank Sub of Domestic Entities,10,"Chester, UK",53.193392,-2.893075
150,,MBNA INDIAN SERVICES PRIVATE LIMITED,3283493,149,BANGALORE INDIA,International Nonbank Sub of Domestic Entities,11,"Bengaluru, Karnataka, India",12.9715987,77.5945627
151,,LOANS.CO.UK LIMITED,3378504,140,CHESTER ENGLAND,International Nonbank Sub of Domestic Entities,10,"Chester, UK",53.193392,-2.893075
152,,SAPPHIRE CARDS LIMITED,4493093,140,CHESTER ENGLAND,International Nonbank Sub of Domestic Entities,10,"Chester, UK",53.193392,-2.893075
153,,BANK OF AMERICA VENTURES,1024544,21,FOSTER CITY CA,Domestic Entity Other,6,"Foster City, CA, USA",37.5585465,-122.2710788
154,,"A. P. GIANNINI FOUNDATION FOR EMPLOYEES, THE",1026119,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
155,,CLORINDA GIANNINI MEMORIAL BENEFIT FUND,1026128,21,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA, USA",37.7749295,-122.4194155
156,,BANC OF AMERICA NEIGHBORHOOD SERVICES CORPORATION,1073896,21,CHARLOTTE NC,Domestic Entity Other,6,"Charlotte, NC, USA",35.2270869,-80.8431267
157,,BANCBOSTON VENTURES INC.,1112094,21,BOSTON MA,Domestic Entity Other,6,"Boston, MA, USA",42.3600825,-71.0588801
158,,FIRST CAPITAL CORPORATION OF BOSTON,1112311,157,BOSTON MA,Domestic Entity Other,7,"Boston, MA, USA",42.3600825,-71.0588801
159,,BANKAMERICA NOMINEES (1993) PTE LTD,1173107,21,SINGAPORE SINGAPORE,International Nonbank Sub of Domestic Entities,6,Singapore,1.352083,103.819836
160,,BANKAMERICA NOMINEES (HONG KONG) LIMITED,1174917,21,"HONG KONG CHINA, PEOPLES REPUBLIC OF",International Nonbank Sub of Domestic Entities,6,Hong Kong,22.396428,114.109497
161,,BANK OF AMERICA MERRILL LYNCH INTERNATIONAL LIMITED,1184859,21,LONDON ENGLAND,International Nonbank Sub of Domestic Entities,6,"London, UK",51.5073509,-0.1277583
162,,ALIE STREET INVESTMENTS LIMITED,3049934,161,LONDON ENGLAND,International Nonbank Sub of Domestic Entities,7,"London, UK",51.5073509,-0.1277583
163,,ALIE STREET INVESTMENTS 6 LIMITED,3357116,161,LONDON ENGLAND,International Nonbank Sub of Domestic Entities,7,"London, UK",51.5073509,-0.1277583
164,,ALIE STREET INVESTMENTS 8 LIMITED,3357134,161,LONDON ENGLAND,International Nonbank Sub of Domestic Entities,7,"London, UK",51.5073509,-0.1277583
165,,ALIE STREET INVESTMENTS 12 LIMITED,3381474,161,LONDON ENGLAND,International Nonbank Sub of Domestic Entities,7,"London, UK",51.5073509,-0.1277583
166,,ALIE STREET INVESTMENTS 16 LIMITED,3438659,161,LONDON ENGLAND,International Nonbank Sub of Domestic Entities,7,"London, UK",51.5073509,-0.1277583
167,,FUGU CREDIT LIMITED,3438686,161,LONDON ENGLAND,International Nonbank Sub of Domestic Entities,7,"London, UK",51.5073509,-0.1277583
168,,ALIE STREET INVESTMENTS 24 LIMITED,3438734,161,LONDON ENGLAND,International Nonbank Sub of Domestic Entities,7,"London, UK",51.5073509,-0.1277583
