Idx,Note,Name,Id_Rssd,Parent,Loc,Type,Tier,label,lat,lng
34,,WILMINGTON TRUST SP SERVICES (FRANKFURT) GMBH,3441396,28,FRANKFURT GERMANY,International Nonbank Sub of Domestic Entities,4,"Frankfurt, Germany",50.1109221,8.6821267
35,,"GTBA HOLDINGS, INC.",3383393,6,WILMINGTON DE,Domestic Entity Other,3,"Wilmington, DE",39.7390721,-75.5397878
36,,"WILMINGTON FAMILY OFFICE, INC.",3451564,35,WILMINGTON DE,Domestic Entity Other,4,"Wilmington, DE",39.7390721,-75.5397878
37,,"WT LUXEMBOURG, SARL",3613027,6,LUXEMBOURG LUXEMBOUR G,International Nonbank Sub of Domestic Entities,3,"Luxembourg City, Luxembourg",49.611621,6.1319346
38,,WILMINGTON TRUST SP SERVICES (LUXEMBOURG) S.A.,3614686,37,LUXEMBOURG LUXEMBOUR G,International Nonbank Sub of Domestic Entities,4,"Luxembourg City, Luxembourg",49.611621,6.1319346
39,,WILMINGTON TRUST SP SERVICES (AMSTERDAM) B.V.,4166959,37,AMSTERDAM NETHERLAN DS,International Nonbank Sub of Domestic Entities,4,"Amsterdam, Netherlands",52.3702157,4.8951679
40,,FIRST MARYLAND CAPITAL I,2534545,1,BUFFALO NY,Domestic Entity Other,2,"Buffalo, NY",42.8864468,-78.8783689
41,,FIRST MARYLAND CAPITAL II,2567169,1,BUFFALO NY,Domestic Entity Other,2,"Buffalo, NY",42.8864468,-78.8783689
42,,PROVIDENT TRUST I,2694083,1,BUFFALO NY,Domestic Entity Other,2,"Buffalo, NY",42.8864468,-78.8783689
43,,ALLFIRST PREFERRED CAPITAL TRUST,2861607,1,BUFFALO NY,Domestic Entity Other,2,"Buffalo, NY",42.8864468,-78.8783689
44,,ALLFIRST PREFERRED ASSET TRUST,2861625,1,BUFFALO NY,Domestic Entity Other,2,"Buffalo, NY",42.8864468,-78.8783689
45,,BSB CAPITAL TRUST III,3162936,1,BUFFALO NY,Domestic Entity Other,2,"Buffalo, NY",42.8864468,-78.8783689
46,,SOUTHERN FINANCIAL STATUTORY TRUST I,3195279,1,BUFFALO NY,Domestic Entity Other,2,"Buffalo, NY",42.8864468,-78.8783689
47,,SOUTHERN FINANCIAL CAPITAL TRUST III,3195288,1,BUFFALO NY,Domestic Entity Other,2,"Buffalo, NY",42.8864468,-78.8783689
