Idx,Note,Name,Id_Rssd,Parent,Loc,Type,Tier,label,lat,lng
88,,"KEY REAL ESTATE EQUITY CAPITAL, INC.",3252293,1,CLEVELAND OH,Domestic Entity Other,2,"Cleveland, OH, USA",41.49932,-81.6943605
89,,WESTBANK CAPITAL TRUST II,3298956,1,WEST SPRINGFIELD MA,Domestic Entity Other,2,"West Springfield, MA, USA",42.1070383,-72.6203675
90,,WESTBANK CAPITAL TRUST III,3298965,1,WEST SPRINGFIELD MA,Domestic Entity Other,2,"West Springfield, MA, USA",42.1070383,-72.6203675
91,,HNC STATUTORY TRUST III,3388688,1,WILMINGTON DE,Domestic Entity Other,2,"Wilmington, DE, USA",39.7390721,-75.5397878
92,,"SOCIETY, LLC",3396991,1,CLEVELAND OH,Domestic Entity Other,2,"Cleveland, OH, USA",41.49932,-81.6943605
93,,"KEFRM COMPANY, INC.",3404917,1,SUPERIOR CO,Finance Company,2,"Superior, CO, USA",39.9527634,-105.1685977
94,,MIDWEST POWER COMPANY,1147489,1,ALBANY NY,Domestic Entity Other,2,"Albany, NY, USA",42.6525793,-73.7562317
95,,"AUSTIN CAPITAL MANAGEMENT, LTD.",3441529,1,AUSTIN TX,Domestic Entity Other,2,"Austin, TX, USA",30.267153,-97.7430608
96,,AUSTIN CAPITAL MANAGEMENT GP CORP.,3441547,1,AUSTIN TX,Domestic Entity Other,2,"Austin, TX, USA",30.267153,-97.7430608
97,,"AUSTIN CAPITAL OFFSHORE MANAGEMENT, LLC.",3441556,1,AUSTIN TX,Domestic Entity Other,2,"Austin, TX, USA",30.267153,-97.7430608
98,,KBCM BRIDGE LLC,3619506,1,CLEVELAND OH,Domestic Entity Other,2,"Cleveland, OH, USA",41.49932,-81.6943605
99,,HNC STATUTORY TRUST IV,3631142,1,WILMINGTON DE,Domestic Entity Other,2,"Wilmington, DE, USA",39.7390721,-75.5397878
100,,WILLOW GROVE STATUTORY TRUST I,3872888,1,HARTFORD CT,Domestic Entity Other,2,"Hartford, CT, USA",41.7637111,-72.6850932
101,,KCC MANAGEMENT LLC,4098603,1,CLEVELAND OH,Domestic Entity Other,2,"Cleveland, OH, USA",41.49932,-81.6943605
102,,REDWOOD AVIATION COMPANY,2100623,1,CLEVELAND OH,Domestic Entity Other,2,"Cleveland, OH, USA",41.49932,-81.6943605
103,,KEYBANC CAPITAL MARKETS INC.,2384647,1,CLEVELAND OH,Securities Broker/Dealer,2,"Cleveland, OH, USA",41.49932,-81.6943605
104,+,MCDONALD CORPORATE TAX CREDIT FUND LIMITED PARTNERSHIP,2806336,103,OVERLAND PARK KS,Domestic Entity Other,3,"Overland Park, KS, USA",38.9822282,-94.6707917
105,,PACIFIC CREST SECURITIES UK LIMITED,4759762,103,LONDON UNITED KINGDOM,International Nonbank Sub of Domestic Entities,3,"London, UK",51.5073509,-0.1277583
106,,KEYCORP CAPITAL I,2713238,1,WILMINGTON DE,Domestic Entity Other,2,"Wilmington, DE, USA",39.7390721,-75.5397878
107,,MCDONALD MORTGAGE PASS-THROUGH CORPORATION,2749581,1,CLEVELAND OH,Domestic Entity Other,2,"Cleveland, OH, USA",41.49932,-81.6943605
108,,"MCD PROPERTY ADVISORS, INC.",2752059,1,OVERLAND PARK KS,Domestic Entity Other,2,"Overland Park, KS, USA",38.9822282,-94.6707917
109,,MCDONALD CORPORATE TAX CREDIT FUND LIMITED PARTNERSHIP,2806336,108,OVERLAND PARK KS,Domestic Entity Other,3,"Overland Park, KS, USA",38.9822282,-94.6707917
110,,BOND LEASE CORPORATION V,2752095,1,CLEVELAND OH,Domestic Entity Other,2,"Cleveland, OH, USA",41.49932,-81.6943605
