Idx,Note,Name,Id_Rssd,Parent,Loc,Type,Tier,label,lat,lng
1,,TEACHERS INSURANCE & ANNUITY ASSOCIATION OF AMERICA,1607170,,NEW YORK NY,Savings & Loan Holding Company,1,"New York, NY, USA",40.7127837,-74.0059413
2,,TIAA GLOBAL MARKETS INC,3862722,1,NEW YORK NY,Domestic Entity Other,2,"New York, NY, USA",40.7127837,-74.0059413
3,,"TIAA-CREF INVESTMENT MANAGEMENT, LLC",4314303,1,NEW YORK NY,Domestic Entity Other,2,"New York, NY, USA",40.7127837,-74.0059413
4,,CATALYST MICROFINANCE INVESTORS,4627067,1,NEW YORK NY,Domestic Entity Other,2,"New York, NY, USA",40.7127837,-74.0059413
5,,"CATTERTON PARTNERS V, L.P.",4627133,1,GREENWICH CT,Domestic Entity Other,2,"Greenwich, CT, USA",41.0262417,-73.6281964
6,,"CATTERTON PARTNERS VI KANGAROO, L.P.",4627151,1,GREENWICH CT,Domestic Entity Other,2,"Greenwich, CT, USA",41.0262417,-73.6281964
7,,"CATTERTON PARTNERS VI STEEL AIV, L.P.",4627179,1,GREENWICH CT,Domestic Entity Other,2,"Greenwich, CT, USA",41.0262417,-73.6281964
8,,"BEACON GROUP ENERGY INVESTMENT FUND II, LP",4627188,1,PORTLAND ME,Domestic Entity Other,2,"Portland, ME, USA",43.661471,-70.2553259
9,,"CATTERTON PARTNERS VI, L.P.",4627227,1,GREENWICH CT,Domestic Entity Other,2,"Greenwich, CT, USA",41.0262417,-73.6281964
10,,CCMP GENERAC CO-INVEST LP,4627245,1,NEW YORK NY,Domestic Entity Other,2,"New York, NY, USA",40.7127837,-74.0059413
11,,"CD&R BOUNCE CO-INVESTOR, L.P.",4627254,1,NEW YORK NY,Domestic Entity Other,2,"New York, NY, USA",40.7127837,-74.0059413
12,,"GTI 8 TAXABLE INVESTORS COMPANY, LTD",4627263,1,WEST LEBANON NH,Domestic Entity Other,2,"West Lebanon, Lebanon, NH 03784, USA",43.6446508,-72.3106065
13,,"CDR SVM CO-INVESTOR, L.P.",4627281,1,NEW YORK NY,Domestic Entity Other,2,"New York, NY, USA",40.7127837,-74.0059413
14,,"TIAA-CREF INDIVIDUAL & INSTITUTIONAL SERVICES, LLC",4314349,1,NEW YORK NY,Domestic Entity Other,2,"New York, NY, USA",40.7127837,-74.0059413
15,,"CENTRE LANE PARTNERS III, L.P.",4627302,1,NEW YORK NY,Domestic Entity Other,2,"New York, NY, USA",40.7127837,-74.0059413
16,,GTI 9 TAXABLE INVESTORS COMPANY LTD,4627311,1,WEST LEBANON NH,Domestic Entity Other,2,"West Lebanon, Lebanon, NH 03784, USA",43.6446508,-72.3106065
17,,"CERBERUS INSTITUTIONAL PARTNERS, L.P. (SERIES ONE)",4627348,1,NEW YORK NY,Domestic Entity Other,2,"New York, NY, USA",40.7127837,-74.0059413
18,,"HEITMAN VALUE PARTNERS, LP",4627375,1,CHICAGO IL,Domestic Entity Other,2,"Chicago, IL, USA",41.8781136,-87.6297982
19,,"CHILMARK FUND II, LP",4627553,1,CHICAGO IL,Domestic Entity Other,2,"Chicago, IL, USA",41.8781136,-87.6297982
20,,"CLEARWATER CAPITAL PARTNERS FUND IV, L.P.",4627562,1,NEW YORK NY,Domestic Entity Other,2,"New York, NY, USA",40.7127837,-74.0059413
21,,"CLEVELAND NEW MARKETS INVESTMENTS FUND, LLC",4627629,1,CLEVELAND OH,Domestic Entity Other,2,"Cleveland, OH, USA",41.49932,-81.6943605
22,,"CLP LLFLEX HOLDINGS, LLC",4627674,1,LOS ANGELES CA,Domestic Entity Other,2,"Los Angeles, CA, USA",34.0522342,-118.2436849
23,,"COLONY REALTY PARTNERS, L.P.",4627683,1,SANTA MONICA CA,Domestic Entity Other,2,"Santa Monica, CA, USA",34.0194543,-118.4911912
24,,"IMPACT C.I.L PARENT, LLC",4628354,1,SAN FRANCISCO CA,Domestic Entity Other,2,"San Francisco, CA, USA",37.7749295,-122.4194155
25,,TIAA-CREF LIFE INSURANCE COMPANY,4314415,1,NEW YORK NY,Domestic Entity Other,2,"New York, NY, USA",40.7127837,-74.0059413
26,,TIAA-CREF INSURANCE AGENCY LLC,4314479,25,NEW YORK NY,Domestic Entity Other,3,"New York, NY, USA",40.7127837,-74.0059413
27,,"LHIP MANAGER CAPITAL, LLC",4628578,1,LOS ANGELOS CA,Domestic Entity Other,2,"Los Angeles, CA, USA",34.0522342,-118.2436849
28,,"MSX INTERNATIONAL, INC",4628804,1,WARREN MI,Domestic Entity Other,2,"Warren, MI, USA",42.5144566,-83.0146526
29,,"NEW YORK EQUITY FUND 1992, LP",4628813,1,CHICAGO IL,Domestic Entity Other,2,"Chicago, IL, USA",41.8781136,-87.6297982
30,,MDCP CO-INVESTORS (VARITAL) LP,4629388,1,CHICAGO IL,Domestic Entity Other,2,"Chicago, IL, USA",41.8781136,-87.6297982
