Idx,Note,Name,Id_Rssd,Parent,Loc,Type,Tier,label,lat,lng
42,,"WELLS FARGO FINANCIAL RHODE ISLAND, INC.",1847172,8,DES MOINES IA,Domestic Entity Other,4,"Des Moines, IA",41.6005448,-93.6091064
43,,"WELLS FARGO FINANCIAL CALIFORNIA, INC.",1847275,8,DES MOINES IA,Domestic Entity Other,4,"Des Moines, IA",41.6005448,-93.6091064
44,,"WELLS FARGO FINANCIAL ALABAMA, INC.",1847305,8,DES MOINES IA,Domestic Entity Other,4,"Des Moines, IA",41.6005448,-93.6091064
45,,"WELLS FARGO FINANCIAL IDAHO, INC.",1847323,8,DES MOINES IA,Domestic Entity Other,4,"Des Moines, IA",41.6005448,-93.6091064
46,,"WELLS FARGO FINANCIAL OREGON, INC.",1847369,8,DES MOINES IA,Domestic Entity Other,4,"Des Moines, IA",41.6005448,-93.6091064
47,,"WELLS FARGO FINANCIAL PENNSYLVANIA, INC.",1847378,8,DES MOINES IA,Domestic Entity Other,4,"Des Moines, IA",41.6005448,-93.6091064
48,,"WELLS FARGO FINANCIAL CREDIT SERVICES NEW YORK, INC.",1868177,8,DES MOINES IA,Domestic Entity Other,4,"Des Moines, IA",41.6005448,-93.6091064
49,,"WELLS FARGO FINANCIAL AMERICA, INC.",2039488,8,DES MOINES IA,Domestic Entity Other,4,"Des Moines, IA",41.6005448,-93.6091064
50,,"WELLS FARGO FINANCIAL IOWA 3, INC.",2040381,8,DES MOINES IA,Domestic Entity Other,4,"Des Moines, IA",41.6005448,-93.6091064
51,,"WELLS FARGO FINANCIAL MAINE, INC.",2040402,8,DES MOINES IA,Domestic Entity Other,4,"Des Moines, IA",41.6005448,-93.6091064
52,,"WELLS FARGO FINANCIAL NEVADA 2, INC.",2040961,8,DES MOINES IA,Domestic Entity Other,4,"Des Moines, IA",41.6005448,-93.6091064
53,,"WELLS FARGO FINANCIAL NEW HAMPSHIRE 1, INC.",2040970,8,DES MOINES IA,Domestic Entity Other,4,"Des Moines, IA",41.6005448,-93.6091064
54,,"WELLS FARGO FINANCIAL NEW MEXICO, INC.",2040989,8,DES MOINES IA,Domestic Entity Other,4,"Des Moines, IA",41.6005448,-93.6091064
55,,"WELLS FARGO FINANCIAL NORTH CAROLINA 1, INC.",2041007,8,DES MOINES IA,Domestic Entity Other,4,"Des Moines, IA",41.6005448,-93.6091064
56,,"WELLS FARGO FINANCIAL OHIO 1, INC.",2041034,8,DES MOINES IA,Domestic Entity Other,4,"Des Moines, IA",41.6005448,-93.6091064
57,,"WELLS FARGO FINANCIAL WASHINGTON 1, INC.",2041098,8,DES MOINES IA,Domestic Entity Other,4,"Des Moines, IA",41.6005448,-93.6091064
58,,"WELLS FARGO FINANCIAL MASSACHUSETTS, INC.",2041418,8,DES MOINES IA,Domestic Entity Other,4,"Des Moines, IA",41.6005448,-93.6091064
59,,"WELLS FARGO FINANCIAL SYSTEM VIRGINIA, INC.",2135401,8,DES MOINES IA,Domestic Entity Other,4,"Des Moines, IA",41.6005448,-93.6091064
60,,"WELLS FARGO FINANCIAL MICHIGAN, INC.",2266659,8,DES MOINES IA,Domestic Entity Other,4,"Des Moines, IA",41.6005448,-93.6091064
61,,"RELIABLE FINANCIAL SERVICES, INC.",2522533,8,SAN JUAN PUERTO RICO,Finance Company,4,"San Juan, Puerto Rico",18.4655394,-66.1057355
62,,"NORWEST FINANCIAL CANADA DE, INC.",2732248,8,DES MOINES IA,Finance Company,4,"Des Moines, IA",41.6005448,-93.6091064
63,,WELLS FARGO FINANCIAL CORPORATION CANADA,2023197,62,TORONTO CANADA,International Nonbank Sub of Domestic Entities,5,"Toronto, Canada",43.653226,-79.3831843
64,,WELLS FARGO CANADA CORPORATION,2023188,63,TORONTO CANADA,International Nonbank Sub of Domestic Entities,6,"Toronto, Canada",43.653226,-79.3831843
65,,"NORWEST FINANCIAL FUNDING, INC.",2963323,8,DES MOINES IA,Domestic Entity Other,4,"Des Moines, IA",41.6005448,-93.6091064
66,,"ISLAND FINANCE HOLDING COMPANY, LLC",2963332,65,GEORGE TOWN CAYMAN ISLANDS,International Nonbank Sub of Domestic Entities,5,"George Town, Cayman Islands",19.2869323,-81.3674389
67,,ISLAND FINANCE SALES FINANCE CORPORATION,2963369,66,GEORGE TOWN CAYMAN ISLANDS,International Nonbank Sub of Domestic Entities,6,"George Town, Cayman Islands",19.2869323,-81.3674389
68,,ISLAND FINANCE SALES FINANCE TRUST,3408634,67,SAN JUAN PUERTO RICO,Domestic Entity Other,7,"San Juan, Puerto Rico",18.4655394,-66.1057355
69,,"RELIABLE FINANCE HOLDING COMPANY, LLC",2967844,68,DES MOINES IA,Domestic Entity Other,8,"Des Moines, IA",41.6005448,-93.6091064
70,,RELIABLE FINANCE HOLDING COMPANY,3155095,69,SAN JUAN PUERTO RICO,Domestic Entity Other,9,"San Juan, Puerto Rico",18.4655394,-66.1057355
71,,RELIABLE FINANCE HOLDING COMPANY,3155095,68,SAN JUAN PUERTO RICO,Domestic Entity Other,8,"San Juan, Puerto Rico",18.4655394,-66.1057355
72,,WELLS FARGO FINANCIAL FUNDING B.V.,3206326,65,AMSTERDAM NETHERLAN DS,International Nonbank Sub of Domestic Entities,5,"Amsterdam, Netherlands",52.3702157,4.8951679
73,,HADBO INVESTMENTS C.V.,3207172,72,AMSTERDAM NETHERLAN DS,International Nonbank Sub of Domestic Entities,6,"Amsterdam, Netherlands",52.3702157,4.8951679
74,,HADBO INVESTMENTS C.V.,3207172,65,AMSTERDAM NETHERLAN DS,International Nonbank Sub of Domestic Entities,5,"Amsterdam, Netherlands",52.3702157,4.8951679
75,,RELIABLE INSURANCE SERVICES CORP.,3080478,8,SAN JUAN PUERTO RICO,Domestic Entity Other,4,"San Juan, Puerto Rico",18.4655394,-66.1057355
76,,"WELLS FARGO FINANCIAL TENNESSEE 1, LLC",3315853,8,DES MOINES IA,Domestic Entity Other,4,"Des Moines, IA",41.6005448,-93.6091064
77,,"WELLS FARGO FINANCIAL HOLDINGS, LLC",3602861,8,DES MOINES IA,Domestic Entity Other,4,"Des Moines, IA",41.6005448,-93.6091064
78,,"WELLS FARGO INSURANCE SERVICES USA, INC.",2289050,1,CHICAGO IL,Domestic Entity Other,2,"Chicago, IL",41.8781136,-87.6297982
79,,"W.C.A. SERVICE CORPORATION, INC.",3028489,78,RANCHO CORDOVA CA,Domestic Entity Other,3,"Rancho Cordova, CA",38.5890723,-121.302728
80,,"WELLS FARGO INSURANCE SERVICES OF WEST VIRGINIA, INC.",3028603,78,CHARLESTON WV,Domestic Entity Other,3,"Charleston, WV",38.3498195,-81.6326234
81,,"SAFEHOLD SPECIAL RISK, INC.",3571613,78,CHICAGO IL,Domestic Entity Other,3,"Chicago, IL",41.8781136,-87.6297982
82,,"PREFERRED MOTOR SPORTS RISK PURCHASING GROUP, LLC",4393915,81,CHICAGO IL,Domestic Entity Other,4,"Chicago, IL",41.8781136,-87.6297982
83,,"WACHOVIA INVESTORS, INC.",2320823,1,CHARLOTTE NC,Domestic Entity Other,2,"Charlotte, NC",35.2270869,-80.8431267
84,,MERIDIAN VENTURE PARTNERS,2745912,83,RADNOR PA,Domestic Entity Other,3,"Radnor Township, PA",40.043912,-75.3754599
85,,MVP DISTRIBUTION PARTNERS,2918136,83,RADNOR PA,Domestic Entity Other,3,"Radnor Township, PA",40.043912,-75.3754599
86,,"WCP SECONDARY FUND I GP, LLC",3410972,83,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
87,,"WACHOVIA CAPITAL PARTNERS SECONDARY FUND I, L.P.",3411184,86,SAN FRANCISCO CA,Domestic Entity Other,4,"San Francisco, CA",37.7749295,-122.4194155
88,,"WACHOVIA CAPITAL PARTNERS SECONDARY FUND I, L.P.",3411184,83,SAN FRANCISCO CA,Domestic Entity Other,3,"San Francisco, CA",37.7749295,-122.4194155
89,,"WCP HOLDINGS 2002, LLC",3613894,83,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
90,,"WACHOVIA CAPITAL INVESTMENTS, INC.",2325985,1,ROSEVILLE CA,Domestic Entity Other,2,"Roseville, CA",38.7521235,-121.2880059
91,,WACHOVIA INTERNATIONAL CAPITAL CORPORATION,2523428,90,ATLANTA GA,Domestic Entity Other,3,"Atlanta, GA",33.7489954,-84.3879824
92,,"WSH HOLDINGS, LTD",2648497,91,GEORGE TOWN CAYMAN ISLANDS,International Nonbank Sub of Domestic Entities,4,"George Town, Cayman Islands",19.2869323,-81.3674389
93,,"ACAS WACHOVIA INVESTMENTS, L.P.",3441882,90,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
94,,"WELLS FARGO INVESTMENT INSTITUTE, INC.",2372028,1,CHARLOTTE NC,Domestic Entity Other,2,"Charlotte, NC",35.2270869,-80.8431267
95,,"ALLBLUE ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4815921,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
96,,"ALTERNATIVE INCOME LEGENDS ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4815985,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
97,,"ALTERNATIVE INCOME LEGENDS II ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4815994,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
98,,"TRICADIA CREDIT STRATEGIES II ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4816003,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
99,,"BLACKROCK TRANSITION ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4816012,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
100,,"BLACKROCK TRANSITION II ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4816021,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
101,,"BLACKROCK APPRECIATION ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4816030,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
102,,"BLACKROCK APPRECIATION II ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4816058,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
103,,"CORBIN PINEHURST ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4816067,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
104,,"CORBIN PINEHURST INSTITUTIONAL ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4816094,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
105,,"TRICADIA CREDIT STRATEGIES ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4816106,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
106,,"DISCOVERY GLOBAL MACRO ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4816115,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
107,,"ABS GLOBAL LONG SHORT ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4816124,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
108,,"EQUITY HEDGE LEGENDS ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4816142,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
109,,"FORTRESS SPECIAL OPPORTUNITIES ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4816151,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
110,,"GLENVIEW PARTNERS ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4816160,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
111,,"GOLDENTREE CREDIT OPPORTUNITIES ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4816179,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
112,,"GOLDENTREE CREDIT OPPORTUNITIES II ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4816188,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
113,,"SHANNON RIVER DOONBEG ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4816209,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
114,,"MARSHALL WACE EUREKA ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4816227,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
115,,"MULTI-STRATEGY LEGENDS ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4816263,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
116,,"MULTI-STRATEGY LEGENDS II ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4816272,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
117,,"PWP ASSET BASED INCOME ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4816281,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
118,,"PWP ASSET BASED INCOME II ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4816290,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
119,,"YORK MULTI-STRATEGY II ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4816302,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
120,,"BLUETREND ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES MANAGED FUTURES & COMMODITIES PLATFORM, LLC",4816311,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
121,,"GRAHAM ALTERNATIVE INVESTMENT ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES MANAGED FUTURES & COMMODITIES PLATFORM, LLC",4816339,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
122,,"GRAHAM ALTERNATIVE INVESTMENT II ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES MANAGED FUTURES & COMMODITIES PLATFORM,LLC",4816348,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
123,,"GRAHAM GLOBAL DISCRETIONARY ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES MANAGED FUTURES & COMMODITIES PLATFORM, LLC",4816357,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
124,,"GRESHAM COMMODITIES ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES MANAGED FUTURES & COMMODITIES PLATFORM, LLC",4816375,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
125,,"GRESHAM COMMODITIES II ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES MANAGED FUTURES & COMMODITIES PLATFORM, LLC",4816674,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
126,,"WNT FUTURES ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES MANAGED FUTURES & COMMODITIES PLATFORM, LLC",4818744,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
127,,"GRE U.S. PROPERTY ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES REAL ESTATE PLATFORM, LLC",4818753,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
128,,"PRINCIPAL ENHANCED PROPERTY ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES REAL ESTATE PLATFORM, LLC",4818771,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
129,,"BLACKROCK SPECIAL CREDIT OPPORTUNITIES ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PRIVATE EQUITY PLATFORM, LLC",4818780,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
130,,"ROC ASIA PACIFIC II ASP FUND, LLC",4818799,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
131,,"BLACKROCK SPECIAL CREDIT OPPORTUNITIES II ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PRIVATE EQUITY PLATFORM, LLC",4818829,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
132,,"CARLYLE REALTY PARTNERS VII-II ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PRIVATE EQUITY PLATFORM, LLC",4818838,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
133,,"KKR SPECIAL SITUATIONS ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PRIVATE EQUITY PLATFORM, LLC",4818865,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
134,,"LANDMARK EQUITY PARTNERS XV ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PRIVATE EQUITY PLATFORM, LLC",4818874,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
135,,"NB PRIVATE DEBT ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PRIVATE EQUITY PLATFORM, LLC",4818883,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
136,,"OAKTREE REAL ESTATE DEBT ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PRIVATE EQUITY PLATFORM, LLC",4818892,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
137,,"YORK MULTI-STRATEGY ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4818904,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
138,,"GLOBAL MACRO LEGENDS ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES MANAGED FUTURES & COMMODITIES PLATFORM, LLC",4818913,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
139,,"SEER CAPITAL PARTNERS ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4828042,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
140,,"SEER CAPITAL PARTNERS II ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4828051,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
141,,"APOLLO NATURAL RESOURCES II ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PRIVATE EQUITY PLATFORM, LLC",4868525,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
142,,"KKR SPECIAL SITUATIONS II ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PRIVATE EQUITY PLATFORM, LLC",4868543,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
143,,"ANGELO GORDON PARTNERS SELECT ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4893442,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
144,,"ALTERNATIVE STRATEGIES PRIVATE EQUITY BRIDGE VEHICLE, LLC",4918989,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
145,,"MATLINPATTERSON SECURITIZED CREDIT ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4932921,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
146,,"MATLINPATTERSON SECURITIZED CREDIT II ASP FUND, A SERIES OF ALTERNATIVE STRATEGIES PLATFORM, LLC",4932930,94,CHARLOTTE NC,Domestic Entity Other,3,"Charlotte, NC",35.2270869,-80.8431267
